Name,PlayerId,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD
Garrett Apker,sa3020821,DET,0.0377,0.0607,0,5.8491,1,0,0,0,1,4.733,1.0987,0.6925,0.6499,0.143556,0.6918,,0.0507,0.5963,5.3667,6.2262,0.861954,1.292,0.125988,0.146165,-0.020177469,0.275329,1.7905,0.293832,0.690774,,,6.07033,-0.0203715,-0.0482369,999,,,
Alix Hernandez,sa3021479,SFG,0.0372,0.0669,0.0106,5.9211,0.8013,0.0423,0,0,1,4.747,1.0789,0.6997,0.6579,0.147111,0.7092,,0.063,0.674,6.066,6.3828,0.950367,1.324,0.141984,0.1494,-0.00741522,0.271435,1.7881,0.29546,0.687927,,,6.05026,-0.0203784,-0.0484569,999,,,
Wandi Montout,sa3011422,,0.0395,0.0589,0,5.87862,1,0,0,0,1,4.739,1.0953,0.6966,0.65318,0.145778,0.7006,,0.0661,0.6289,5.6601,6.3054,0.897659,1.312,0.132707,0.147837,-0.015129775,0.275734,1.7959,0.296946,0.690597,,,6.10662,-0.0203847,-0.0478636,999,,,
Albert Rivas,sa3018286,ATL,0.04,0.0584,0,6.06321,1,0,0,0,1,4.71,1.1345,0.7146,0.67369,0.165556,0.6263,,0.0516,0.647,5.823,5.6367,1.03305,1.49,0.137367,0.132972,0.004394919,0.281367,1.7608,0.300957,0.684228,,,6.06113,-0.0203992,-0.0483612,999,,,
Nate Peden,sa3005017,,0.0393,0.0591,0,5.93271,1,0,0,0,1,4.701,1.1142,0.7009,0.65919,0.161556,0.6468,,0.0487,0.6305,5.6745,5.8212,0.974799,1.454,0.13412,0.137588,-0.003467336,0.278168,1.761,0.296456,0.690699,,,6.09493,-0.0204047,-0.0480072,999,,,
Jose Geraldo,sa3016295,SEA,0.0391,0.0593,0,5.73174,1,0,0,0,1,4.688,1.0625,0.6768,0.63686,0.162444,0.6692,,0.0467,0.6838,6.1542,6.0228,1.02182,1.462,0.145862,0.142747,0.003114328,0.267491,1.7317,0.287939,0.701267,,,6.06109,-0.0204486,-0.0484091,999,,,
Nick Altermatt,sa3023451,CHW,0.0368,0.0616,0,5.83308,1,0,0,0,1,4.69,1.095,0.6905,0.64812,0.161667,0.6735,,0.0458,0.6242,5.6178,6.0615,0.9268,1.455,0.133092,0.143603,-0.010511741,0.27577,1.7685,0.293056,0.699017,,,6.18038,-0.020454,-0.0471453,999,,,
Levi Prater,sa3014861,,0.0402,0.0583,0,5.72193,1,0,0,0,1,4.801,1.0349,0.6787,0.63577,0.134,0.8195,,0.0702,0.7334,6.6006,7.3755,0.894936,1.206,0.15276,0.170694,-0.017933771,0.264592,1.8544,0.295969,0.705364,,,6.11351,-0.020461,-0.0478636,999,,,
Enrique Santana,sa3007496,,0.0427,0.0557,0,5.59404,1,0,0,0,1,4.713,1.0626,0.6651,0.62156,0.148889,0.6957,,0.0548,0.6712,6.0408,6.2613,0.964784,1.34,0.142415,0.147613,-0.005198389,0.268164,1.7583,0.290768,0.705356,,,6.01387,-0.0204639,-0.0489254,999,,,
Liam Doolan,sa3020947,,0.0394,0.0591,0,5.94612,1,0,0,0,1,4.71,1.1045,0.702,0.66068,0.158444,0.6633,,0.053,0.6316,5.6844,5.9697,0.952209,1.426,0.134098,0.140828,-0.006730348,0.276561,1.7678,0.295305,0.689402,,,6.11469,-0.0204741,-0.0478636,999,,,
Miguel Guerrero,sa3014872,,0.0398,0.0587,0,5.85963,1,0,0,0,1,4.655,1.0937,0.6903,0.65107,0.170556,0.5946,,0.0627,0.6193,5.5737,5.3514,1.04154,1.535,0.13304,0.127734,0.005306125,0.273582,1.6883,0.287777,0.688503,,,6.11973,-0.02052,-0.0478541,999,,,
Xavier Ruiz,sa3019717,SDP,0.0402,0.0582,0,5.81202,1,0,0,0,1,4.717,1.1064,0.69,0.64578,0.146444,0.6863,,0.0492,0.5799,5.2191,6.1767,0.844966,1.318,0.122938,0.145495,-0.0225567,0.277885,1.7927,0.294903,0.694536,,,6.11969,-0.0205295,-0.0478636,999,,,
Jake Polancic,sa918215,MIL,0.0394,0.0591,0,5.93388,1,0,0,0,1,4.726,1.0715,0.6996,0.65932,0.161667,0.7036,,0.054,0.717,6.453,6.3324,1.01904,1.455,0.151714,0.148879,0.002835378,0.270008,1.7751,0.29447,0.694423,,,6.10968,-0.0205682,-0.0480072,999,,,
Brayner Sánchez,sa3011366,BAL,0.0411,0.0573,0,5.86431,1,0,0,0,1,4.744,1.1093,0.6963,0.65159,0.143889,0.7052,,0.0562,0.6125,5.5125,6.3468,0.868548,1.295,0.12911,0.148651,-0.019540474,0.278537,1.8145,0.29924,0.693219,,,6.09897,-0.0205692,-0.0481221,999,,,
Christian Zazueta,sa3018867,LAD,0.0423,0.0657,0.0186,5.90184,0.6595,0.0725,0,0,1,4.632,1.1202,0.6956,0.65576,0.184444,0.5552,,0.0488,0.6342,5.7078,4.9968,1.14229,1.66,0.136917,0.119862,0.017055273,0.278103,1.6754,0.291571,0.691374,,,6.11059,-0.0205783,-0.0480072,999,,,
Alex Rao,sa3020595,PHI,0.0401,0.0583,0,5.94198,1,0,0,0,1,4.726,1.0562,0.7006,0.66022,0.159778,0.7362,,0.0515,0.7087,6.3783,6.6258,0.962646,1.438,0.149958,0.155777,-0.005818874,0.268187,1.7924,0.292011,0.695985,,,6.19202,-0.0205831,-0.0471453,999,,,
Alexuan Vega,sa3008334,,0.0397,0.0587,0,5.83371,1,0,0,0,1,4.744,1.1295,0.6921,0.64819,0.142444,0.6893,,0.0501,0.5564,5.0076,6.2037,0.807196,1.282,0.117285,0.145299,-0.02801434,0.282051,1.8188,0.298587,0.695761,,,6.12639,-0.0206038,-0.0478636,999,,,
Natanael Garabitos,sa3011099,KCR,0.0389,0.0595,0,6.13593,1,0,0,0,1,4.78,1.1037,0.7241,0.68177,0.144667,0.7455,,0.061,0.6424,5.7816,6.7095,0.861704,1.302,0.134393,0.155962,-0.021569043,0.277765,1.8492,0.300974,0.683259,,,6.18458,-0.0206103,-0.0472507,999,,,
Logan Hofmann,sa3014852,,0.0394,0.059,0,5.9436,1,0,0,0,1,4.71,1.1043,0.7017,0.6604,0.158889,0.6585,,0.0568,0.6261,5.6349,5.9265,0.950797,1.43,0.13293,0.139809,-0.006878987,0.276441,1.7628,0.294547,0.688867,,,6.12847,-0.0206268,-0.0478636,999,,,
Gabriel Noguera,sa3002914,,0.04,0.0584,0,5.78124,1,0,0,0,1,4.757,1.0532,0.6835,0.64236,0.147,0.7663,,0.0499,0.7,6.3,6.8967,0.91348,1.323,0.147152,0.161089,-0.013937369,0.267255,1.8195,0.292908,0.703972,,,6.12881,-0.0206306,-0.0478636,999,,,
Danny Denz,sa3015368,,0.0389,0.0709,0.022,5.88861,0.596,0.086,0,0,1,4.697,1.096,0.694,0.65429,0.164444,0.6464,,0.0532,0.638,5.742,5.8176,0.987005,1.48,0.135831,0.13762,-0.001788363,0.274178,1.7424,0.291571,0.693305,,,6.12979,-0.0206315,-0.0478541,999,,,
Bowen Plagge,sa3018237,,0.0393,0.0591,0,5.93442,1,0,0,0,1,4.762,1.1134,0.7043,0.65938,0.140444,0.7302,,0.0518,0.605,5.445,6.5718,0.82854,1.264,0.127047,0.153339,-0.02629146,0.279749,1.8436,0.3008,0.691752,,,6.13099,-0.0206548,-0.0478636,999,,,
Hazahel Quijada,sa3007586,,0.0409,0.0576,0,5.63832,1,0,0,0,1,4.757,1.0683,0.6708,0.62648,0.134778,0.7603,,0.0571,0.621,5.589,6.8427,0.816783,1.213,0.130544,0.159828,-0.029283166,0.27117,1.8286,0.293208,0.706014,,,6.13152,-0.0206607,-0.0478636,999,,,
Edgar Isea,sa3009936,ARI,0.0396,0.0588,0,6.14988,1,0,0,0,1,4.845,1.0698,0.727,0.68332,0.129222,0.8604,,0.0556,0.7132,6.4188,7.7436,0.828917,1.163,0.147203,0.177585,-0.030381858,0.272283,1.9302,0.304732,0.687822,,,6.1707,-0.0207258,-0.0475093,999,,,
Fernando Olguin,sa3008571,,0.0394,0.059,0,5.92839,1,0,0,0,1,4.679,1.0937,0.698,0.65871,0.172444,0.627,,0.0531,0.6619,5.9571,5.643,1.05566,1.552,0.141462,0.134003,0.007458866,0.2735,1.7207,0.291117,0.691351,,,6.12749,-0.0207656,-0.0480072,999,,,
Logan Lyle,sa3018267,,0.0397,0.0623,0.0073,5.84649,0.8763,0.0263,0,0,1,4.736,1.1126,0.6925,0.64961,0.147556,0.6973,,0.0458,0.5861,5.2749,6.2757,0.840528,1.328,0.123754,0.147234,-0.02347973,0.278645,1.8099,0.296095,0.696928,,,6.14453,-0.0207949,-0.0478541,999,,,
Edward Urena,sa3015161,,0.0393,0.0591,0,5.95791,1,0,0,0,1,4.721,1.1091,0.7042,0.66199,0.155444,0.6791,,0.0491,0.6147,5.5323,6.1119,0.905169,1.399,0.130205,0.143847,-0.013641164,0.277775,1.7882,0.295922,0.690192,,,6.14519,-0.0208121,-0.0478636,999,,,
Tomas Reyes,sa3008445,,0.0397,0.0587,0,5.86161,1,0,0,0,1,4.724,1.1128,0.6927,0.65129,0.153667,0.668,,0.0525,0.5912,5.3208,6.012,0.88503,1.383,0.125148,0.141406,-0.016257405,0.277957,1.7808,0.294336,0.694975,,,6.14598,-0.0208209,-0.0478636,999,,,
Gerson Calzadilla,sa3016621,MIL,0.0392,0.0592,0,5.94666,1,0,0,0,1,4.713,1.1287,0.7038,0.66074,0.157222,0.6513,,0.0482,0.5892,5.3028,5.8617,0.904652,1.415,0.125016,0.138192,-0.013176307,0.281226,1.78,0.297354,0.689921,,,6.1332,-0.0208289,-0.0480072,999,,,
Malcolm Van Buren,sa918752,,0.0398,0.0586,0,5.83281,1,0,0,0,1,4.819,0.9794,0.6895,0.64809,0.140111,0.9021,,0.0545,0.8566,7.7094,8.1189,0.949562,1.261,0.177755,0.187197,-0.009441793,0.253573,1.8815,0.292875,0.707274,,,6.14726,-0.020835,-0.0478636,999,,,
Magdiel Cotto,sa3023251,PIT,0.0391,0.0594,0,5.77062,1,0,0,0,1,4.808,1.0971,0.687,0.64118,0.124444,0.7909,,0.0584,0.5957,5.3613,7.1181,0.753193,1.12,0.123898,0.164497,-0.040598989,0.277136,1.888,0.300336,0.700791,,,6.14349,-0.0208431,-0.0479115,999,,,
Parker Mushinski,21324,HOU,1.0292,0.9811,0,4.008,20.4444,0,0,0.2977,20.4444,88.085,19.8872,9.9182,9.10457,2.33748,7.928,,1.1736,17.6088,7.75172,3.49005,2.22109,1.029,0.199907,0.090004,0.109902941,0.25179,1.36053,0.297266,0.729218,,,4.26851,-0.020857,0.0215987,999,,,
Connor Sadzeck,13483,PIT,0.1951,0.2361,0,4.5691,4.3827,0,0,0.2799,4.3827,19.358,4.3286,2.3898,2.225,0.574134,1.9957,,0.2707,3.6683,7.53296,4.09823,1.8381,1.179,0.189498,0.103094,0.086403541,0.253259,1.44301,0.292195,0.712705,,,4.74959,-0.0208615,0.00721744,999,,,
Ethan Chenault,sa3023445,PHI,0.04,0.0584,0,5.95125,1,0,0,0,1,4.776,1.0547,0.7041,0.66125,0.146222,0.8022,,0.0524,0.7073,6.3657,7.2198,0.8817,1.316,0.148095,0.167965,-0.019870192,0.26896,1.8569,0.296126,0.697741,,,6.2193,-0.0208754,-0.0471357,999,,,
Jackson Leath,sa3018239,TEX,0.04,0.0585,0,5.98851,1,0,0,0,1,4.697,1.1089,0.7053,0.66539,0.171667,0.637,,0.0468,0.6649,5.9841,5.733,1.0438,1.545,0.141558,0.135618,0.00593996,0.276313,1.7459,0.29504,0.691168,,,6.12248,-0.0208796,-0.0481699,999,,,
Luis Tena,sa3005863,,0.0392,0.0592,0,5.9787,1,0,0,0,1,4.757,1.1068,0.7079,0.6643,0.146778,0.7248,,0.051,0.6265,5.6385,6.5232,0.864376,1.321,0.131701,0.152365,-0.02066429,0.278007,1.8316,0.299266,0.691035,,,6.15172,-0.0208845,-0.0478636,999,,,
Diorys Guerrero,sa3009503,,0.0399,0.0585,0,5.8068,1,0,0,0,1,4.753,1.0725,0.6868,0.6452,0.147667,0.7399,,0.053,0.6576,5.9184,6.6591,0.888769,1.329,0.138355,0.15567,-0.017315373,0.270827,1.8124,0.293148,0.701017,,,6.15238,-0.0208918,-0.0478636,999,,,
Sadrac Franco,sa3005073,LAA,0.0386,0.0598,0,6.06024,1,0,0,0,1,4.728,1.1145,0.716,0.67336,0.159889,0.697,,0.0501,0.6295,5.6655,6.273,0.903156,1.439,0.133143,0.14742,-0.014276668,0.279962,1.8115,0.299109,0.690011,,,6.23007,-0.020895,-0.0470398,999,,,
Wardquelin Vasquez,sa3006502,CLE,0.0398,0.0586,0,5.83272,1,0,0,0,1,4.697,1.0954,0.6902,0.64808,0.159444,0.6492,,0.0518,0.6435,5.7915,5.8428,0.99122,1.435,0.137002,0.138216,-0.001213551,0.274124,1.7446,0.293122,0.693056,,,6.05799,-0.020903,-0.0488776,999,,,
Rafael Monsion,sa3003096,,0.0394,0.0659,0.014,5.90751,0.7576,0.0516,0,0,1,4.722,1.108,0.6976,0.65639,0.157222,0.6746,,0.0483,0.6135,5.5215,6.0714,0.909428,1.415,0.129924,0.142863,-0.012939423,0.277062,1.7826,0.294506,0.694405,,,6.1548,-0.0209086,-0.0478541,999,,,
Quinton Martinez,sa3020109,LAA,0.0387,0.064,0.0077,5.89662,0.8499,0.0319,0,0,1,4.723,1.1166,0.6982,0.65518,0.154444,0.6802,,0.0596,0.5806,5.2254,6.1218,0.853573,1.39,0.12293,0.144019,-0.021088272,0.280327,1.7968,0.296216,0.695062,,,6.23519,-0.0209517,-0.0470398,999,,,
Ben Miller,sa3017208,SDP,0.0406,0.0578,0,5.71176,1,0,0,0,1,4.733,1.1016,0.6785,0.63464,0.142444,0.7003,,0.0534,0.5617,5.0553,6.3027,0.802085,1.282,0.118677,0.147961,-0.029283755,0.276833,1.8019,0.292858,0.701039,,,6.15869,-0.0209617,-0.0478636,999,,,
Robinson Ortiz,sa3004006,LAD,0.0425,0.0559,0,5.71392,1,0,0,0,1,4.719,1.0841,0.6773,0.63488,0.156111,0.6944,,0.052,0.6463,5.8167,6.2496,0.930732,1.405,0.136957,0.14715,-0.010192841,0.272894,1.7785,0.292724,0.705923,,,6.14526,-0.0209624,-0.0480072,999,,,
Christian Ciuffetelli,sa3020455,WSN,0.0375,0.0609,0,6.08409,1,0,0,0,1,4.737,1.1055,0.7176,0.67601,0.156889,0.7143,,0.0453,0.6128,5.5152,6.4287,0.857903,1.412,0.129365,0.150792,-0.02142705,0.277945,1.8198,0.295728,0.688808,,,6.26197,-0.0209791,-0.046781,999,,,
Chris Devenski,12763,SEA,0.7337,0.8404,0,4.2986,16,0,0,0.2735,16,68.23,15.2335,8.1508,7.64196,2.46578,5.1115,,0.6228,14.6712,8.25255,2.87522,2.87023,1.387,0.215026,0.0749157,0.140109912,0.243753,1.27156,0.281483,0.721853,,,4.41394,-0.0210192,-0.0253428,747.4799805,,,
Bryan Shaw,8110,LAA,0.3281,0.3946,0,4.6422,7.3457,0,0,0.2797,7.3457,32.388,7.3974,4.0745,3.78891,0.976978,3.4302,,0.3849,6.1308,7.5115,4.2027,1.7873,1.197,0.189292,0.10591,0.083382726,0.258896,1.47401,0.299109,0.713871,,,4.78709,-0.0210204,-0.0320529,741.2700195,,,
Cole Bellair,sa3015313,,0.039,0.0594,0,6.03666,1,0,0,0,1,4.73,1.1142,0.7124,0.67074,0.158778,0.6813,,0.0476,0.6273,5.6457,6.1317,0.92074,1.429,0.132622,0.144038,-0.01141648,0.278473,1.7955,0.297174,0.688464,,,6.16542,-0.0210363,-0.0478636,999,,,
Braden Carmichael,sa3023003,COL,0.0371,0.0613,0,6.37479,1,0,0,0,1,4.724,1.1791,0.748,0.70831,0.180444,0.6166,,0.0467,0.6413,5.7717,5.5494,1.04006,1.624,0.135754,0.130525,0.005228624,0.290369,1.7957,0.308326,0.678968,,,6.22229,-0.0210381,-0.0472603,999,,,
Wilgenis Alvarado,sa3008708,,0.0398,0.0586,0,5.77665,1,0,0,0,1,4.801,1.1021,0.6879,0.64185,0.127556,0.7804,,0.0593,0.5902,5.3118,7.0236,0.756279,1.148,0.122933,0.162549,-0.039616749,0.278217,1.8825,0.300457,0.701088,,,6.16613,-0.0210441,-0.0478636,999,,,
Mack Anglin,sa3020620,KCR,0.0382,0.0621,0.003,6.25608,0.9357,0.0137,0,0,1,4.794,1.1292,0.7381,0.69512,0.145778,0.7541,,0.0446,0.6172,5.5548,6.7869,0.818459,1.312,0.128744,0.157301,-0.028556541,0.282632,1.8833,0.304246,0.681987,,,6.22602,-0.0210695,-0.0472507,999,,,
Jonh Henriquez,sa3019819,PHI,0.0399,0.0585,0,5.98671,1,0,0,0,1,4.735,1.1007,0.7082,0.66519,0.153444,0.7159,,0.0498,0.6121,5.5089,6.4431,0.855008,1.381,0.129271,0.151193,-0.021921843,0.277303,1.8166,0.29567,0.691981,,,6.23689,-0.0210802,-0.0471453,999,,,
Jorge Labrador,sa916839,,0.0378,0.0606,0,5.95539,1,0,0,0,1,4.789,1.0803,0.7047,0.66171,0.139444,0.7606,,0.0611,0.6661,5.9949,6.8454,0.875756,1.255,0.13909,0.158822,-0.019732714,0.272301,1.8409,0.297574,0.690415,,,6.11489,-0.0211046,-0.0484665,999,,,
Miguel Vinicio,sa3008164,,0.0392,0.0592,0,5.97447,1,0,0,0,1,4.733,1.119,0.7071,0.66383,0.152333,0.6833,,0.0508,0.5898,5.3082,6.1497,0.863164,1.371,0.124614,0.144369,-0.019754916,0.279827,1.8023,0.296818,0.689224,,,6.17225,-0.0211118,-0.0478636,999,,,
Chad Sykes,sa1169870,LAA,0.0385,0.0599,0,6.11316,1,0,0,0,1,4.699,1.1057,0.7188,0.67924,0.175889,0.657,,0.0514,0.6638,5.9742,5.913,1.01035,1.583,0.141264,0.139817,0.001447111,0.277076,1.7627,0.295093,0.688382,,,6.25337,-0.021153,-0.0470398,999,,,
Freicer Perez,sa873207,,0.0385,0.0658,0.0107,6.06312,0.7939,0.0439,0,0,1,4.691,1.1095,0.7129,0.67368,0.173889,0.6285,,0.0501,0.6439,5.7951,5.6565,1.0245,1.565,0.137263,0.13398,0.003282875,0.276518,1.738,0.292872,0.68589,,,6.17777,-0.021163,-0.0478541,999,,,
Jose Diaz,sa3005709,DET,0.0374,0.061,0,5.93316,1,0,0,0,1,4.776,1.0947,0.7025,0.65924,0.139444,0.7334,,0.0618,0.6123,5.5107,6.6006,0.834879,1.255,0.128204,0.153559,-0.02535595,0.274995,1.8281,0.295831,0.689335,,,6.14299,-0.0211765,-0.0482369,999,,,
Jonney Rosario,sa3016616,SDP,0.04,0.0584,0,5.88033,1,0,0,0,1,4.728,1.0791,0.6956,0.65337,0.153889,0.7159,,0.0482,0.6417,5.7753,6.4431,0.896354,1.385,0.135723,0.151417,-0.015693739,0.272232,1.795,0.29202,0.696019,,,6.17867,-0.0211829,-0.0478636,999,,,
Roman Phansalkar,sa3019949,LAA,0.0389,0.0595,0,5.99913,1,0,0,0,1,4.693,1.1078,0.7082,0.66657,0.167556,0.6555,,0.0541,0.6099,5.4891,5.8995,0.930435,1.508,0.12996,0.139676,-0.0097166,0.278104,1.7633,0.293282,0.690184,,,6.25643,-0.021187,-0.0470398,999,,,
Darlin Pinales,sa3016211,ARI,0.0395,0.0589,0,6.15672,1,0,0,0,1,4.88,1.0892,0.7306,0.68408,0.117444,0.8955,,0.0556,0.6679,6.0111,8.0595,0.74584,1.057,0.136865,0.183504,-0.046639338,0.277228,1.9847,0.309126,0.688961,,,6.21349,-0.0211998,-0.0475093,999,,,
Alberto Sojo,sa3009466,,0.039,0.0594,0,6.0435,1,0,0,0,1,4.73,1.1143,0.713,0.6715,0.159889,0.6789,,0.0482,0.6239,5.6151,6.1101,0.918987,1.439,0.131903,0.143531,-0.011627898,0.278373,1.7932,0.296483,0.688308,,,6.18127,-0.0212117,-0.0478636,999,,,
Jefferson Lopez,sa3010375,,0.039,0.0594,0,6.0381,1,0,0,0,1,4.724,1.1058,0.7117,0.6709,0.162667,0.6783,,0.0474,0.6393,5.7537,6.1047,0.942503,1.464,0.13533,0.143586,-0.00825572,0.276568,1.7841,0.295067,0.689041,,,6.18238,-0.021224,-0.0478636,999,,,
Luis Mey,sa3010130,CIN,0.0389,0.0595,0,5.99229,1,0,0,0,1,4.773,1.0587,0.7092,0.66581,0.153333,0.7998,,0.0537,0.739,6.651,7.1982,0.923981,1.38,0.154829,0.167568,-0.012738302,0.270111,1.8585,0.299081,0.699158,,,6.24505,-0.0212303,-0.0472028,999,,,
Ismael Michel,sa3016270,KCR,0.0385,0.0599,0,6.24645,1,0,0,0,1,4.801,1.1101,0.7362,0.69405,0.147111,0.7693,,0.0504,0.6501,5.8509,6.9237,0.845054,1.324,0.135409,0.160237,-0.024828166,0.278829,1.8794,0.302438,0.683142,,,6.24056,-0.0212304,-0.0472507,999,,,
Luke Savage,sa3022943,TEX,0.0398,0.0586,0,6.02424,1,0,0,0,1,4.726,1.1114,0.7106,0.66936,0.165222,0.6691,,0.0498,0.6591,5.9319,6.0219,0.985055,1.487,0.139463,0.141579,-0.002115965,0.277358,1.7805,0.297281,0.690619,,,6.1556,-0.0212464,-0.0481699,999,,,
Jared Wetherbee,sa3017421,,0.0397,0.0587,0,5.83416,1,0,0,0,1,4.803,1.0516,0.6909,0.64824,0.139556,0.8253,,0.0483,0.7091,6.3819,7.4277,0.859203,1.256,0.147637,0.17183,-0.024193212,0.267624,1.8769,0.296047,0.705313,,,6.18603,-0.0212645,-0.0478636,999,,,
Victor Villanueva,sa3008137,STL,0.0394,0.059,0,6.01731,1,0,0,0,1,4.755,1.1177,0.712,0.66859,0.147111,0.7177,,0.0508,0.5753,5.1777,6.4593,0.801588,1.324,0.120988,0.150936,-0.02994743,0.280371,1.8354,0.297354,0.689437,,,6.23656,-0.0212659,-0.0473273,999,,,
Osvanni Gutierrez,sa3009730,,0.039,0.0594,0,6.0516,1,0,0,0,1,4.737,1.111,0.714,0.6724,0.158667,0.6914,,0.0477,0.6315,5.6835,6.2226,0.913364,1.428,0.133312,0.145957,-0.012645125,0.277896,1.8024,0.296887,0.688744,,,6.18618,-0.0212661,-0.0478636,999,,,
Austin Temple,sa3020263,,0.0391,0.0593,0,5.99976,1,0,0,0,1,4.769,1.083,0.7092,0.66664,0.149667,0.758,,0.0477,0.6719,6.0471,6.822,0.886412,1.347,0.140889,0.158943,-0.018054113,0.273257,1.841,0.297076,0.693732,,,6.18818,-0.0212882,-0.0478636,999,,,
Ben Ethridge,sa3020820,MIN,0.0392,0.0592,0,6.09165,1,0,0,0,1,4.728,1.1429,0.7187,0.67685,0.157222,0.642,,0.0479,0.5624,5.0616,5.778,0.876012,1.415,0.118951,0.135787,-0.016835876,0.283029,1.7849,0.297027,0.68137,,,6.158,-0.0212929,-0.048189,999,,,
Shane Gustafson,sa3019610,,0.039,0.0594,0,6.02883,1,0,0,0,1,4.73,1.1338,0.713,0.66987,0.155,0.6646,,0.0521,0.572,5.148,5.9814,0.860668,1.395,0.12093,0.140507,-0.01957716,0.282511,1.7984,0.297843,0.686354,,,6.19031,-0.0213119,-0.0478636,999,,,
Leif Strom,sa3007220,,0.0377,0.0724,0.0214,6.0642,0.5877,0.0877,0,0,1,4.728,1.1278,0.7169,0.6738,0.157778,0.6583,,0.06,0.5917,5.3253,5.9247,0.89883,1.42,0.125148,0.139234,-0.014086276,0.281268,1.7861,0.297533,0.683103,,,6.19182,-0.0213186,-0.0478541,999,,,
Danny Moreno,sa3006615,MIN,0.0393,0.0592,0,6.0354,1,0,0,0,1,4.808,1.1413,0.7173,0.6706,0.129222,0.7427,,0.0608,0.5489,4.9401,6.6843,0.73906,1.163,0.114164,0.154472,-0.04030782,0.285004,1.884,0.304258,0.685049,,,6.1618,-0.021335,-0.048189,999,,,
Royman Blanco,sa3008580,BOS,0.038,0.0655,0.0077,6.3927,0.8211,0.0381,0,0,1,4.707,1.2439,0.7549,0.7103,0.163556,0.5475,,0.0477,0.4258,3.8322,4.9275,0.777717,1.472,0.090461,0.116316,-0.025855117,0.30252,1.7914,0.306703,0.663393,,,6.22943,-0.0213464,-0.0474806,999,,,
Kikito Severino,sa3016030,,0.0387,0.0736,0.0279,5.89617,0.5094,0.1044,0,0,1,4.765,1.145,0.7015,0.65513,0.137,0.7014,,0.0564,0.5146,4.6314,6.3126,0.733675,1.233,0.107996,0.147198,-0.039202519,0.285736,1.8464,0.300393,0.69195,,,6.19441,-0.0213473,-0.0478541,999,,,
Keegan McCarville,sa1119731,,0.0389,0.0595,0,6.07491,1,0,0,0,1,4.713,1.1211,0.7155,0.67499,0.166667,0.6506,,0.0466,0.6169,5.5521,5.8554,0.948202,1.5,0.130893,0.138044,-0.007150427,0.279172,1.7717,0.295286,0.686572,,,6.19368,-0.0213491,-0.0478636,999,,,
Joseph Yabbour,sa3021980,NYM,0.0402,0.0582,0,5.85324,1,0,0,0,1,4.751,1.0492,0.6915,0.65036,0.155333,0.7536,,0.0513,0.721,6.489,6.7824,0.956741,1.398,0.151758,0.158619,-0.006861717,0.265883,1.8028,0.291184,0.700988,,,6.16125,-0.0213687,-0.0482273,999,,,
Johan Montero,sa3009488,PIT,0.0381,0.0603,0,6.05097,1,0,0,0,1,4.744,1.1228,0.7145,0.67233,0.154556,0.6833,,0.0499,0.5926,5.3334,6.1497,0.867262,1.391,0.124916,0.144035,-0.019118898,0.279944,1.8061,0.296676,0.686661,,,6.19283,-0.0213796,-0.0479019,999,,,
Junior Mieses,sa3005258,,0.0394,0.059,0,5.94558,1,0,0,0,1,4.78,1.0406,0.7018,0.66062,0.150333,0.7763,,0.0754,0.7397,6.6573,6.9867,0.952853,1.353,0.154749,0.162406,-0.007656902,0.264898,1.8169,0.293018,0.694146,,,6.19925,-0.0214108,-0.0478636,999,,,
Chance Huff,sa3020317,WSN,0.0375,0.0609,0,6.09588,1,0,0,0,1,4.701,1.1339,0.7186,0.67732,0.165,0.6458,,0.0447,0.5427,4.8843,5.8122,0.840353,1.485,0.115444,0.137375,-0.021931499,0.282733,1.7797,0.293357,0.685155,,,6.30031,-0.0214137,-0.0467906,999,,,
Garrett Lawson,sa3014785,,0.0396,0.0588,0,5.85828,1,0,0,0,1,4.78,1.0929,0.6945,0.65092,0.140889,0.7595,,0.0529,0.6191,5.5719,6.8355,0.815141,1.268,0.129519,0.158891,-0.029372394,0.275456,1.8524,0.296798,0.699572,,,6.19977,-0.0214165,-0.0478636,999,,,
Yeury Tatiz,sa3005812,SEA,0.0389,0.0595,0,5.73813,1,0,0,0,1,4.737,1.1067,0.6826,0.63757,0.142444,0.666,,0.0824,0.5589,5.0301,5.994,0.839189,1.282,0.117986,0.140595,-0.022609249,0.277466,1.7727,0.293331,0.692885,,,6.14839,-0.0214256,-0.0484186,999,,,
Blake Seigler,sa3017899,,0.039,0.0594,0,6.02055,1,0,0,0,1,4.785,1.0914,0.7125,0.66895,0.145556,0.7704,,0.0487,0.659,5.931,6.9336,0.8554,1.31,0.137722,0.161003,-0.023281097,0.275196,1.8618,0.299191,0.693175,,,6.20073,-0.0214272,-0.0478636,999,,,
Luis Tejeda,sa3016589,,0.0391,0.0593,0,5.98734,1,0,0,0,1,4.753,1.1287,0.7099,0.66526,0.146222,0.6972,,0.0559,0.5641,5.0769,6.2748,0.809094,1.316,0.118683,0.146686,-0.028003365,0.282182,1.8259,0.298664,0.688384,,,6.2012,-0.0214324,-0.0478636,999,,,
